candidate_id,client_name,industry_type,position_skillset,candidate_skillset,interview_type,gender,candidate_current_location,candidate_job_location,interview_venue,candidate_native_location,q1,q2,q3,q4,q5,q6,q7,marital_status,attendance
CANDIDATE 777,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,COCHIN,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 778,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 783,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 785,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,COCHIN,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 786,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,PUNE,,,,,,,,SINGLE,YES
CANDIDATE 787,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 788,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,BANGALORE,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 790,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 792,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,PUNE,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 793,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 794,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 795,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 800,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 803,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 804,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 805,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 806,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,,,,,,,,SINGLE,YES
CANDIDATE 807,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,ALLAHABAD,NO,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 809,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 811,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 813,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,ALLAHABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 815,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 817,STANDARD CHARTERED BANK,BFSI,ROUTINE,,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,NAGERCOIL,,,,,,,,SINGLE,YES
CANDIDATE 820,STANDARD CHARTERED BANK,BFSI,ROUTINE,,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 821,STANDARD CHARTERED BANK,BFSI,ROUTINE,,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 822,STANDARD CHARTERED BANK,BFSI,ROUTINE,,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 823,STANDARD CHARTERED BANK,BFSI,ROUTINE,,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,COCHIN,,,,,,,,SINGLE,YES
CANDIDATE 825,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 830,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,,,,,,,,SINGLE,YES
CANDIDATE 831,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHANDIGARH,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 832,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,,,,,,,,SINGLE,YES
CANDIDATE 833,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 834,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 835,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,NAGERCOIL,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 838,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 839,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 840,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 841,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 845,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 846,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 848,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 849,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 850,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CUTTACK,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 851,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 852,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 853,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 854,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 855,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 856,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 861,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 862,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 863,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 864,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 867,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CUTTACK,YES,YES,YES,YES,YES,NO,NO,SINGLE,YES
CANDIDATE 868,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 869,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,VELLORE,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 870,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,,,,,,,,SINGLE,YES
CANDIDATE 873,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,PUNE,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 874,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 875,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 876,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 877,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 882,STANDARD CHARTERED BANK,BFSI,NICHE,T 24 DEVELOPER,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 883,STANDARD CHARTERED BANK,BFSI,NICHE,T 24 DEVELOPER,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 884,STANDARD CHARTERED BANK,BFSI,NICHE,T 24 DEVELOPER,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 885,STANDARD CHARTERED BANK,BFSI,NICHE,T 24 DEVELOPER,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,NOIDA,,,,,,,,SINGLE,YES
CANDIDATE 886,STANDARD CHARTERED BANK,BFSI,NICHE,T 24 DEVELOPER,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 890,STANDARD CHARTERED BANK,BFSI,NICHE,T 24 DEVELOPER,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 891,STANDARD CHARTERED BANK,BFSI,NICHE,T 24 DEVELOPER,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 892,STANDARD CHARTERED BANK,BFSI,NICHE,T 24 DEVELOPER,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 894,STANDARD CHARTERED BANK,BFSI,NICHE,T 24 DEVELOPER,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,NAGERCOIL,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 895,STANDARD CHARTERED BANK,BFSI,NICHE,T 24 DEVELOPER,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 896,STANDARD CHARTERED BANK,BFSI,NICHE,T 24 DEVELOPER,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 897,HOSPIRA,PHARMACEUTICALS,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 898,HOSPIRA,PHARMACEUTICALS,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 899,HOSPIRA,PHARMACEUTICALS,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 900,HOSPIRA,PHARMACEUTICALS,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 901,HOSPIRA,PHARMACEUTICALS,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 902,HOSPIRA,PHARMACEUTICALS,ROUTINE,JAVA,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 903,HOSPIRA,PHARMACEUTICALS,ROUTINE,JAVA,WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 927,PRODAPT,TELECOM,ROUTINE,COTS,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 928,PRODAPT,TELECOM,ROUTINE,COTS,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,TRICHY,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 940,WILLIAMS LEA,IT,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,COCHIN,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 941,WILLIAMS LEA,IT,ROUTINE,JAVA,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 942,BARCLAYS,BFSI,NICHE,PRODUCT CONTROL,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 943,BARCLAYS,BFSI,NICHE,PRODUCT CONTROL,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,BANGALORE,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 944,BARCLAYS,BFSI,NICHE,PRODUCT CONTROL,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 945,BARCLAYS,BFSI,NICHE,PRODUCT CONTROL,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 946,BARCLAYS,BFSI,NICHE,PRODUCT CONTROL,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,PUNE,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 947,AON HEWITT,IT,ROUTINE,DOT NET,SCHEDULED,MALE,GURGAON,GURGAON,GURGAON,HISSAR,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 948,AON HEWITT,IT,ROUTINE,DOT NET,SCHEDULED,MALE,GURGAON,GURGAON,GURGAON,DELHI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 949,AON HEWITT,IT,ROUTINE,DOT NET,SCHEDULED,MALE,GURGAON,GURGAON,GURGAON,GURGAON,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 950,AON HEWITT,IT,ROUTINE,DOT NET,SCHEDULED,MALE,GURGAON,GURGAON,GURGAON,GURGAON,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 951,AON HEWITT,IT,ROUTINE,DOT NET,SCHEDULED,MALE,GURGAON,GURGAON,GURGAON,GURGAON,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 953,AON HEWITT,IT,ROUTINE,DOT NET,SCHEDULED,FEMALE,GURGAON,GURGAON,GURGAON,GURGAON,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 956,PRODAPT,TELECOM,ROUTINE,COTS,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 957,PRODAPT,TELECOM,ROUTINE,COTS,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,BANGALORE,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 958,PRODAPT,TELECOM,ROUTINE,COTS,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 959,PRODAPT,TELECOM,ROUTINE,COTS,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 961,AON HEWITT,IT,ROUTINE,TESTING,SCHEDULED,FEMALE,GURGAON,GURGAON,GURGAON,LUCKNOW,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 962,AON HEWITT,IT,ROUTINE,TESTING,SCHEDULED,FEMALE,GURGAON,GURGAON,GURGAON,GURGAON,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 963,AON HEWITT,IT,ROUTINE,TESTING,SCHEDULED,MALE,GURGAON,GURGAON,GURGAON,GURGAON,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 964,AON HEWITT,IT,ROUTINE,TESTING,SCHEDULED,MALE,GURGAON,GURGAON,GURGAON,GURGAON,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 965,AON HEWITT,IT,ROUTINE,TESTING,SCHEDULED,MALE,GURGAON,GURGAON,GURGAON,GURGAON,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 971,FLEXTRONICS,ELECTRONICS,NICHE,,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 972,FLEXTRONICS,ELECTRONICS,NICHE,,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 973,FLEXTRONICS,ELECTRONICS,NICHE,,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 974,FLEXTRONICS,ELECTRONICS,NICHE,,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 975,WILLIAMS LEA,IT,ROUTINE,ETL,SCHEDULED,MALE,COCHIN,COCHIN,COCHIN,COCHIN,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 976,WILLIAMS LEA,IT,ROUTINE,ETL,SCHEDULED,FEMALE,COCHIN,COCHIN,COCHIN,TRIVANDRUM,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 977,WILLIAMS LEA,IT,ROUTINE,ETL,SCHEDULED,FEMALE,COCHIN,COCHIN,COCHIN,COCHIN,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 978,WILLIAMS LEA,IT,ROUTINE,ETL,SCHEDULED,MALE,COCHIN,COCHIN,COCHIN,COCHIN,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 979,WILLIAMS LEA,IT,ROUTINE,ETL,SCHEDULED,MALE,COCHIN,COCHIN,COCHIN,COCHIN,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 980,WILLIAMS LEA,IT,NICHE,ETL,SCHEDULED,FEMALE,COCHIN,COCHIN,COCHIN,COCHIN,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 984,STANDARD CHARTERED BANK,BFSI,NICHE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 988,STANDARD CHARTERED BANK,BFSI,NICHE,JAVA,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 989,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 990,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 991,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,COCHIN,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 995,WOORI BANK,BFSI,ROUTINE,MANAGEMENT,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 996,AON HEWITT,IT,ROUTINE,JAVA,SCHEDULED,MALE,NOIDA,NOIDA,NOIDA,DELHI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 997,AON HEWITT,IT,ROUTINE,JAVA,SCHEDULED,MALE,NOIDA,NOIDA,NOIDA,ALLAHABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 998,AON HEWITT,IT,ROUTINE,JAVA,SCHEDULED,MALE,NOIDA,NOIDA,NOIDA,NOIDA,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 999,AON HEWITT,IT,ROUTINE,JAVA,SCHEDULED,MALE,NOIDA,NOIDA,NOIDA,NOIDA,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 1001,AON HEWITT,IT,ROUTINE,JAVA,SCHEDULED,FEMALE,NOIDA,NOIDA,NOIDA,NOIDA,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 1002,AON HEWITT,IT,ROUTINE,JAVA,SCHEDULED,MALE,NOIDA,NOIDA,NOIDA,DELHI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 1003,AON HEWITT,IT,ROUTINE,JAVA,SCHEDULED,MALE,NOIDA,NOIDA,NOIDA,NOIDA,,,,,,,,SINGLE,YES
